dataset,epoch,train_loss,validation_loss,validation_precision@20,validation_mrr@20,epoch_seconds,train_examples,validation_examples,test_examples
Yoochoose 1/64,1,5.671021761426347,4.786064481032576,63.87995133162093,28.198144275045916,120.15973830223083,332874,36985,55898
Yoochoose 1/64,2,4.512677870038728,4.5360625390025335,67.24347708530485,30.114401419839297,120.05523705482483,332874,36985,55898
Yoochoose 1/64,3,4.229327640719556,4.465206869005979,68.22225226443153,30.67330013727423,120.22692918777466,332874,36985,55898
Yoochoose 1/64,4,3.7997517231744267,4.365697315226894,69.34162498310125,32.46497144050593,123.43908357620239,332874,36985,55898
Yoochoose 1/64,5,3.70949464879356,4.373657828716873,69.27403001216709,32.522976122241545,121.94734835624695,332874,36985,55898
Yoochoose 1/64,6,3.663841717110131,4.392447543753407,69.11720967959984,32.60110417007997,120.52586126327515,332874,36985,55898
Yoochoose 1/64,7,3.584555932705204,4.396405917205439,69.1604704609977,32.67172534030338,120.85697674751282,332874,36985,55898
Yoochoose 1/64,8,3.576614177279234,4.400500421123084,69.13343247262404,32.655271623236786,122.39339780807495,332874,36985,55898
Yoochoose 1/64,9,3.571703243790792,4.403670381239432,69.12261727727457,32.64226863686259,127.38485336303711,332874,36985,55898
Yoochoose 1/64,10,3.5623523585460597,4.404059531093369,69.11720967959984,32.64027849119773,126.7197642326355,332874,36985,55898
Yoochoose 1/64,11,3.5612931280676956,4.4045211866898875,69.11450588076247,32.658150969316175,127.53815603256226,332874,36985,55898
Yoochoose 1/64,12,3.5605773267568517,4.405045761197616,69.11720967959984,32.662868749874576,125.1132493019104,332874,36985,55898
