dataset,epoch,train_loss,validation_loss,validation_precision@20,validation_mrr@20,epoch_seconds,train_examples,validation_examples,test_examples
Yoochoose 1/64,1,5.639207166617444,4.742672702662443,64.66405299445721,28.51534004515694,118.2800943851471,332874,36985,55898
Yoochoose 1/64,2,4.488613420634157,4.515876557031837,67.4651885899689,30.086004967075176,119.28427624702454,332874,36985,55898
Yoochoose 1/64,3,4.239739917228041,4.451404101593649,68.43044477490875,30.9546456485886,119.50240302085876,332874,36985,55898
Yoochoose 1/64,4,3.7954825033441026,4.3588058195259825,69.65256184939841,32.445365825311164,118.53485250473022,332874,36985,55898
Yoochoose 1/64,5,3.7604916099429455,4.376159326311735,69.46599972962012,32.44649984296051,118.97173953056335,332874,36985,55898
Yoochoose 1/64,6,3.672033619983672,4.37937044449492,69.43896174124644,32.615593697100664,119.15997862815857,332874,36985,55898
Yoochoose 1/64,7,3.5877129023832186,4.382310190506363,69.46059213194539,32.640867884358606,119.7396969795227,332874,36985,55898
Yoochoose 1/64,8,3.5802054012081097,4.385921797881952,69.45248073543328,32.65872277165323,120.29199934005737,332874,36985,55898
Yoochoose 1/64,9,3.5739212921294214,4.388991841242348,69.42003514938489,32.67231217554909,120.09703874588013,332874,36985,55898
Yoochoose 1/64,10,3.5638341377634895,4.389296460702836,69.40651615519805,32.667529034069844,117.75135850906372,332874,36985,55898
Yoochoose 1/64,11,3.563292084680117,4.389655054687277,69.42003514938489,32.67617088339531,120.09666895866394,332874,36985,55898
Yoochoose 1/64,12,3.563023800392579,4.390002243709319,69.40921995403542,32.68062077391159,133.39300870895386,332874,36985,55898
Yoochoose 1/64,13,3.5627122427339875,4.3900502308552465,69.40651615519805,32.6800954163002,122.09571528434753,332874,36985,55898
Yoochoose 1/64,14,3.5615596025731837,4.390100937397621,69.40651615519805,32.67812463034,121.73193335533142,332874,36985,55898
Yoochoose 1/64,15,3.5615942596932975,4.390149754447777,69.41192375287278,32.678353594689334,133.586040019989,332874,36985,55898
Yoochoose 1/64,16,3.562142853705735,4.390153026941807,69.41192375287278,32.678353594689334,119.13754487037659,332874,36985,55898
Yoochoose 1/64,17,3.561459407005236,4.390156627942279,69.41192375287278,32.67834071744306,118.11443853378296,332874,36985,55898
