dataset,epoch,train_loss,validation_loss,validation_precision@20,validation_mrr@20,epoch_seconds,train_examples,validation_examples,test_examples
Yoochoose 1/64,1,5.607939977176076,4.818251543404751,64.76138975260241,28.687493217399158,165.08674025535583,332874,36985,55898
Yoochoose 1/64,2,4.556655364593309,4.6116874561255665,67.5706367446262,30.11105605359172,161.2237992286682,332874,36985,55898
Yoochoose 1/64,3,4.30841749483133,4.540238665554577,68.53318913072867,30.730636455375503,158.42498230934143,332874,36985,55898
Yoochoose 1/64,4,3.8900925913397217,4.444225872563755,69.6768960389347,32.45581798236306,159.071364402771,332874,36985,55898
Yoochoose 1/64,5,3.7995512912656983,4.449989055900682,69.59037447613898,32.56970783979873,158.95003056526184,332874,36985,55898
Yoochoose 1/64,6,3.752975724179874,4.464807309056193,69.50114911450588,32.583889994119104,159.72499823570251,332874,36985,55898
Yoochoose 1/64,7,3.675019664914586,4.467679453650343,69.52277950520481,32.699942702906704,159.52854871749878,332874,36985,55898
Yoochoose 1/64,8,3.668888005193721,4.471264155536016,69.48763012031905,32.706614292294844,155.94280123710632,332874,36985,55898
Yoochoose 1/64,9,3.6635635218841505,4.474649327017575,69.46059213194539,32.72901541480538,154.9879548549652,332874,36985,55898
Yoochoose 1/64,10,3.6537622641755583,4.4750318423435305,69.46059213194539,32.72610878773568,152.81061792373657,332874,36985,55898
Yoochoose 1/64,11,3.653649079604619,4.475416916809453,69.46059213194539,32.733083593212015,164.4772617816925,332874,36985,55898
Yoochoose 1/64,12,3.652925865864921,4.475816586025022,69.45248073543328,32.72779658886006,154.468022108078,332874,36985,55898
Yoochoose 1/64,13,3.6518852160234045,4.475871255530914,69.44707313775855,32.72540228744286,168.89824557304382,332874,36985,55898
Yoochoose 1/64,14,3.6519675379419363,4.4759252775645315,69.44707313775855,32.72668457650101,163.53278231620789,332874,36985,55898
Yoochoose 1/64,15,3.6510310141562963,4.475979369476677,69.44977693659592,32.72487134470623,157.15272736549377,332874,36985,55898
Yoochoose 1/64,16,3.6514280668505386,4.475982041879169,69.44977693659592,32.72486887446155,156.12868475914001,332874,36985,55898
Diginetica,1,7.078434455539135,5.873601005017946,46.89563150652564,14.9641975782621,302.5321264266968,647523,71947,60858
Diginetica,2,5.516972764156058,5.58419515553486,50.737348325850974,16.605753046772996,310.9958679676056,647523,71947,60858
Diginetica,3,5.219920519499305,5.523351772304691,51.97575993439615,17.062132661466258,296.561448097229,647523,71947,60858
Diginetica,4,4.430032874767953,5.3323698299119044,55.84944473014858,19.446673955867915,306.9917769432068,647523,71947,60858
Diginetica,5,4.210333404688472,5.385129037989581,55.39633341209502,19.33102496449362,303.38534688949585,647523,71947,60858
Diginetica,6,4.0956842213051186,5.452208236711726,54.87789622916869,19.301239210485587,299.222674369812,647523,71947,60858
Diginetica,7,3.900574884273534,5.480905252276632,54.93488262193003,19.37341244952721,296.59109377861023,647523,71947,60858
Diginetica,8,3.8799426872319493,5.500493371790043,54.8097905402588,19.356226428980982,315.580677986145,647523,71947,60858
Diginetica,9,3.863524150074283,5.517281388011003,54.7194462590518,19.335709338983683,308.57772731781006,647523,71947,60858
