dataset,epoch,train_loss,validation_loss,validation_precision@20,validation_mrr@20,epoch_seconds,train_examples,validation_examples,test_examples
Yoochoose 1/64,1,5.860220962696473,4.862950874757683,62.65783425713127,27.480784332782846,117.92282557487488,332874,36985,55898
Yoochoose 1/64,2,4.585308173594984,4.567858347944977,66.82168446667568,29.581862961873664,116.39824914932251,332874,36985,55898
Yoochoose 1/64,3,4.282049111727413,4.483844235763044,68.0383939434906,30.331685276503368,117.53253865242004,332874,36985,55898
Yoochoose 1/64,4,3.852349753357962,4.420413984162301,68.90090577261051,31.87197643082513,118.70992112159729,332874,36985,55898
Yoochoose 1/64,5,3.776439157575395,4.398728928534392,69.33351358658916,32.21003916741578,118.75283527374268,332874,36985,55898
Yoochoose 1/64,6,3.7042591536096,4.405246823578891,69.2983642017034,32.38045234365593,117.72689414024353,332874,36985,55898
Yoochoose 1/64,7,3.624550226690365,4.413104503335575,69.36055157496283,32.492689199990416,116.7865879535675,332874,36985,55898
Yoochoose 1/64,8,3.6174860586496895,4.416671862259932,69.36325537380019,32.459520146832915,116.48132085800171,332874,36985,55898
Yoochoose 1/64,9,3.611535677196502,4.420668549258531,69.33351358658916,32.45847315502695,117.47696232795715,332874,36985,55898
Yoochoose 1/64,10,3.6011602002648684,4.421051615039062,69.33351358658916,32.440123491646936,117.55538892745972,332874,36985,55898
Yoochoose 1/64,11,3.601260787417036,4.421377004087334,69.33351358658916,32.45212702940038,118.80911827087402,332874,36985,55898
Yoochoose 1/64,12,3.6010406107063004,4.421739899726982,69.33351358658916,32.45191632113909,120.33722805976868,332874,36985,55898
