dataset,epoch,train_loss,validation_loss,validation_precision@20,validation_mrr@20,epoch_seconds,train_examples,validation_examples,test_examples
Yoochoose 1/64,1,5.483552439439977,4.697816549643836,65.13721779099635,28.70800714001585,127.87545990943909,332874,36985,55898
Yoochoose 1/64,2,4.458859970632969,4.529840654951021,67.63823171556037,29.977493693542687,125.76428818702698,332874,36985,55898
Yoochoose 1/64,3,4.206921353728037,4.473725560389291,68.5385967284034,30.625042226228487,121.55237317085266,332874,36985,55898
Yoochoose 1/64,4,3.7340795396043083,4.370899121987267,69.6444504528863,32.64991112008068,119.49652075767517,332874,36985,55898
Yoochoose 1/64,5,3.6730214488541626,4.384506115804448,69.44436933892118,32.70143908843231,119.47186732292175,332874,36985,55898
Yoochoose 1/64,6,3.614335748314284,4.4100587865348055,69.3064755982155,32.70421100723207,117.0173819065094,332874,36985,55898
Yoochoose 1/64,7,3.503193771588385,4.417872238468605,69.265918615655,32.77053163617918,117.30631160736084,332874,36985,55898
Yoochoose 1/64,8,3.4874990770118135,4.422726035714391,69.22806543193187,32.74767989771937,116.04244494438171,332874,36985,55898
Yoochoose 1/64,9,3.475464741578045,4.428243879403587,69.2172502365824,32.78594631882508,116.34118294715881,332874,36985,55898
Yoochoose 1/64,10,3.4618681408000023,4.428965552813365,69.2010274435582,32.776353384040895,117.19683766365051,332874,36985,55898
Yoochoose 1/64,11,3.4620251562037314,4.429488080924502,69.20643504123294,32.77294216179213,116.17977952957153,332874,36985,55898
Yoochoose 1/64,12,3.460997521254516,4.4301419993002575,69.1929160470461,32.764216499488484,117.79454183578491,332874,36985,55898
Yoochoose 1/64,13,3.459750914555477,4.430172254253726,69.1929160470461,32.76322190884369,129.57629442214966,332874,36985,55898
Yoochoose 1/64,14,3.4591013080787825,4.430270544335506,69.19021224820874,32.76342011632606,116.91072177886963,332874,36985,55898
