dataset,epoch,train_loss,validation_loss,validation_precision@20,validation_mrr@20,epoch_seconds,train_examples,validation_examples,test_examples
Yoochoose 1/64,1,5.609034787209228,4.744942974654246,64.45045288630526,28.49986248214905,121.0621886253357,332874,36985,55898
Yoochoose 1/64,2,4.497252874721567,4.520503688764295,67.36244423414898,30.073893372877492,118.55318355560303,332874,36985,55898
Yoochoose 1/64,3,4.241521980351974,4.4516094150262155,68.39799918886035,30.896882787820246,119.25658941268921,332874,36985,55898
Yoochoose 1/64,4,3.837997231186677,4.385936069475632,69.18750844937136,32.11283127971802,118.4254674911499,332874,36985,55898
Yoochoose 1/64,5,3.7695267363787637,4.377559781251799,69.41192375287278,32.394290148962085,115.53783655166626,332874,36985,55898
Yoochoose 1/64,6,3.708204080905556,4.383918193767115,69.36595917263756,32.49718623659619,115.96627902984619,332874,36985,55898
Yoochoose 1/64,7,3.641930168227972,4.397279219481048,69.265918615655,32.517325785638064,114.41506576538086,332874,36985,55898
Yoochoose 1/64,8,3.6239286503023167,4.4042242124819735,69.28484520751655,32.46803819512747,115.31868171691895,332874,36985,55898
Yoochoose 1/64,9,3.613236684956825,4.406681262368655,69.26862241449236,32.48237156555332,116.92581248283386,332874,36985,55898
Yoochoose 1/64,10,3.601963991032639,4.407452265958746,69.25239962146816,32.475689135968274,118.37114405632019,332874,36985,55898
Yoochoose 1/64,11,3.600849913815343,4.407873912358487,69.24699202379342,32.480727089116975,118.61535406112671,332874,36985,55898
Yoochoose 1/64,12,3.6004682493953872,4.408259839161967,69.23617682844396,32.47980144872558,126.11220145225525,332874,36985,55898
