dataset,epoch,train_loss,validation_loss,validation_precision@20,validation_mrr@20,epoch_seconds,train_examples,validation_examples,test_examples
Yoochoose 1/64,1,7.467204952063508,6.1569571914714105,46.25929430850345,22.424934253638476,131.25713896751404,332874,36985,55898
Yoochoose 1/64,2,5.815145459322913,5.554772918766151,53.97052859267271,25.154447139107216,127.9553952217102,332874,36985,55898
Yoochoose 1/64,3,5.270587079004443,5.1821354518826945,58.65350817899148,26.779380118635775,128.2603189945221,332874,36985,55898
Yoochoose 1/64,4,4.8399499785792175,4.955711277526859,61.484385561714205,28.74654872781347,128.01124334335327,332874,36985,55898
Yoochoose 1/64,5,4.697416003594117,4.856496061072634,62.99851291063945,29.316575789235646,131.72822856903076,332874,36985,55898
Yoochoose 1/64,6,4.589579747081969,4.779782292906361,63.706908206029475,29.79386315597817,125.55890798568726,332874,36985,55898
Yoochoose 1/64,7,4.431049694419011,4.700273760431632,64.810058131675,30.66882251194398,124.1396996974945,332874,36985,55898
Yoochoose 1/64,8,4.381644121961108,4.674949620726367,65.05880762471273,30.617676565127226,124.00142884254456,332874,36985,55898
Yoochoose 1/64,9,4.342302649355362,4.648716778759701,65.50493443287819,30.895050278834205,124.79807043075562,332874,36985,55898
Yoochoose 1/64,10,4.264602751654432,4.617956617063197,65.98350682709206,31.309240092872784,126.97936129570007,332874,36985,55898
Yoochoose 1/64,11,4.242430448427533,4.607531006245641,66.10517777477355,31.37995764905252,127.8381016254425,332874,36985,55898
Yoochoose 1/64,12,4.22488835363078,4.598838109623279,66.32688927943761,31.52924771661515,126.49979948997498,332874,36985,55898
Yoochoose 1/64,13,4.184004070627934,4.588198525914956,66.29985129106394,31.684013073776676,124.79916191101074,332874,36985,55898
Yoochoose 1/64,14,4.1723000222875966,4.58236855894581,66.43504123293226,31.745279886375428,124.76267981529236,332874,36985,55898
Yoochoose 1/64,15,4.163572484889679,4.5789245133853145,66.44585642828173,31.713360658413304,124.60048723220825,332874,36985,55898
Yoochoose 1/64,16,4.142718428998509,4.574407991951054,66.49182100851696,31.81654520770964,126.31068968772888,332874,36985,55898
Yoochoose 1/64,17,4.137410760618449,4.572938548143899,66.55130458293903,31.802245972042748,123.51406455039978,332874,36985,55898
Yoochoose 1/64,18,4.132811110663887,4.5727098009723965,66.5134513992159,31.77743492729844,123.61386489868164,332874,36985,55898
Yoochoose 1/64,19,4.121125719992302,4.569741601184589,66.58375016898742,31.8833375915057,125.72427916526794,332874,36985,55898
Yoochoose 1/64,20,4.118757662031993,4.569005118168027,66.59997296201162,31.91053795076406,126.6089391708374,332874,36985,55898
Yoochoose 1/64,21,4.1163804315178885,4.56839063726149,66.57563877247533,31.912057275012714,126.40426635742188,332874,36985,55898
Yoochoose 1/64,22,4.110489321977488,4.567522142873643,66.58915776666215,31.95978629584246,130.22195553779602,332874,36985,55898
Yoochoose 1/64,23,4.1099946535871945,4.566793627685448,66.63512234689739,31.90617424548599,129.13206386566162,332874,36985,55898
Yoochoose 1/64,24,4.108540222863217,4.566522163524166,66.59997296201162,31.937127210682302,129.67401719093323,332874,36985,55898
Yoochoose 1/64,25,4.1062452752424425,4.566325292178581,66.59726916317426,31.942779450250892,129.80194735527039,332874,36985,55898
Yoochoose 1/64,26,4.105085564488218,4.566184553275547,66.61349195619846,31.95190240938115,129.25792479515076,332874,36985,55898
Yoochoose 1/64,27,4.104121988502982,4.565988212980998,66.61619575503583,31.95544882466604,128.78319263458252,332874,36985,55898
Diginetica,1,9.909302731356412,8.724628594532495,18.71655524205318,8.212407057430486,254.2695450782776,647523,71947,60858
Diginetica,2,7.470255347054046,6.66174534861784,37.797267432971495,12.983494342298824,253.9089047908783,647523,71947,60858
Diginetica,3,6.12282507178595,6.016676152014428,44.24506928711413,14.527497327420349,252.17224407196045,647523,71947,60858
Diginetica,4,5.475027352547416,5.68287656272326,48.872086396931074,16.422763725684888,253.7045180797577,647523,71947,60858
Diginetica,5,5.298341903653856,5.598512104832177,50.05490152473349,16.687893031418795,254.22206497192383,647523,71947,60858
Diginetica,6,5.203589367101726,5.547098289267164,50.5191321389356,16.97601806045942,255.27630376815796,647523,71947,60858
Diginetica,7,4.960061856193423,5.43288526259723,52.79163828929629,18.109736517524265,255.80517530441284,647523,71947,60858
Diginetica,8,4.907396043175204,5.430886798566603,53.011244388230224,18.142375919269348,254.3707103729248,647523,71947,60858
Diginetica,9,4.88178766351683,5.426074550324375,53.08768954925153,18.198601116966348,254.0262427330017,647523,71947,60858
Diginetica,10,4.739332494045886,5.377865747664687,54.27467441310965,18.906152148802622,254.24230790138245,647523,71947,60858
Diginetica,11,4.714747323727017,5.380618446655021,54.392816934688035,18.91842936121425,254.21420311927795,647523,71947,60858
Diginetica,12,4.704810355220883,5.381249708587658,54.287183621276775,18.942419982614936,254.17247939109802,647523,71947,60858
Diginetica,13,4.618187823014958,5.370428032624338,54.876506317150124,19.21653408754814,251.16864228248596,647523,71947,60858
Diginetica,14,4.606257967675318,5.371654631836458,54.95434139019,19.206957907412058,250.62156105041504,647523,71947,60858
Diginetica,15,4.601565767954949,5.372418979916667,54.93071288587432,19.22045028411663,277.5954442024231,647523,71947,60858
Diginetica,16,4.549017355393124,5.368919344265297,55.05441505552699,19.375871296748922,255.06203746795654,647523,71947,60858
Diginetica,17,4.5435445739071705,5.373072389476233,55.05997470360126,19.321218354045165,251.99312806129456,647523,71947,60858
Diginetica,18,4.540583066783616,5.373734949196693,55.00715804689563,19.394143679154357,252.84952902793884,647523,71947,60858
Diginetica,19,4.510368303685647,5.373731947316999,55.04607558341557,19.423085094643152,255.67338609695435,647523,71947,60858
Diginetica,20,4.5073274332642645,5.376634895543895,55.07804355984266,19.43641512256793,255.3385636806488,647523,71947,60858
Diginetica,21,4.505605440822724,5.377256499050321,55.06414443965697,19.465262371549276,255.08099055290222,647523,71947,60858
Diginetica,22,4.4877077692054375,5.37815861257451,55.161438280956816,19.462171424637628,256.58775424957275,647523,71947,60858
