dataset,epoch,train_loss,validation_loss,validation_precision@20,validation_mrr@20,learning_rate,epoch_seconds,train_examples,validation_examples,test_examples
Yoochoose 1/64,28,4.130370252290863,4.676079363988609,65.99161822360416,31.382909637859612,1.953125e-06,573.8291435241699,332874,36985,55898
Yoochoose 1/64,29,4.130621210687064,4.674381103711594,66.02406380965256,31.402921260200966,1.953125e-06,545.7125339508057,332874,36985,55898
Yoochoose 1/64,30,4.130259023048224,4.674330266952772,66.005137217791,31.38879735002135,9.765625e-07,548.1619389057159,332874,36985,55898
Diginetica,1,11.189977253192136,9.603268666922006,15.580913728161008,9.770687956895294,0.001,617.8945779800415,647523,71947,60858
Diginetica,2,8.857727803839074,7.980219297101404,24.495809415264013,10.811205578806044,0.001,616.4465796947479,647523,71947,60858
Diginetica,3,6.988206092682898,6.463344869287966,39.18300971548501,13.606128215836188,0.0005,617.7930903434753,647523,71947,60858
Diginetica,4,5.880435397978321,5.963591561068312,45.31252171737529,15.583847314900154,0.0005,629.9421679973602,647523,71947,60858
Diginetica,5,5.5657714949023065,5.7936378284854495,47.4349173697305,16.224227389088117,0.0005,640.2876086235046,647523,71947,60858
Diginetica,6,5.3929832822707215,5.694529324874773,48.71363642681418,16.5925786074587,0.00025,638.6578676700592,647523,71947,60858
Diginetica,7,5.1036831531225415,5.56014097950259,51.06953729828902,17.61913724523347,0.00025,640.0523538589478,647523,71947,60858
Diginetica,8,5.029364230821032,5.54115456112636,51.60187360140103,17.845120052814995,0.00025,638.170037984848,647523,71947,60858
Diginetica,9,4.986321772494673,5.5414537479013,51.73252533114654,17.8330238724354,0.000125,639.6565732955933,647523,71947,60858
Diginetica,10,4.827429639140523,5.488146117390116,52.87503301041044,18.535731227054576,0.000125,641.090053319931,647523,71947,60858
Diginetica,11,4.795149736319895,5.489196236205452,52.91256063491181,18.53985769139908,0.000125,639.7775828838348,647523,71947,60858
Diginetica,12,4.778376428929813,5.494934157413765,52.845844858020484,18.520961055076683,6.25e-05,640.8645768165588,647523,71947,60858
Diginetica,13,4.683852708364563,5.486649971246099,53.35455265681682,18.875208942464706,6.25e-05,638.4729571342468,647523,71947,60858
Diginetica,14,4.6680142792992,5.486970518452763,53.42126843370815,18.85070879649892,6.25e-05,652.4191524982452,647523,71947,60858
Diginetica,15,4.660832041035332,5.491461041972876,53.38096098516964,18.861003947151623,3.125e-05,655.2299826145172,647523,71947,60858
Diginetica,16,4.604775392239075,5.486365677429021,53.663113124939194,19.017070235176387,3.125e-05,640.297242641449,647523,71947,60858
Diginetica,17,4.596897158583263,5.492361182694087,53.63253506053067,19.0270992353123,3.125e-05,638.9818496704102,647523,71947,60858
Diginetica,18,4.593321567067214,5.493184753217656,53.65060391677207,19.023107640322102,1.5625e-05,642.2931289672852,647523,71947,60858
Diginetica,19,4.559681068939753,5.4950628402786625,53.62558550043782,19.078575851491543,1.5625e-05,639.7810182571411,647523,71947,60858
Diginetica,20,4.5566075447978065,5.49774984699897,53.5950074360293,19.066895988848547,1.5625e-05,640.1316366195679,647523,71947,60858
Diginetica,21,4.553682014898401,5.499264160315949,53.63670479658638,19.05877450303587,7.8125e-06,641.5274674892426,647523,71947,60858
Diginetica,22,4.534636131472683,5.502409228155581,53.635314884567805,19.068833731732788,7.8125e-06,639.7714622020721,647523,71947,60858
Diginetica,23,4.534083954108287,5.5033602898521226,53.59917717208501,19.09923589786138,7.8125e-06,639.5749657154083,647523,71947,60858
Diginetica,24,4.531935524435355,5.503964267005758,53.571378931713625,19.06875969594913,3.90625e-06,640.9934499263763,647523,71947,60858
Diginetica,25,4.522129200183605,5.505196604640617,53.58666796391788,19.086406778599642,3.90625e-06,639.0354263782501,647523,71947,60858
Diginetica,26,4.52219025990254,5.506730428780486,53.5950074360293,19.09646720424418,3.90625e-06,649.2370498180389,647523,71947,60858
Diginetica,27,4.521036168913672,5.507050197798875,53.61585611630784,19.0911901100387,1.953125e-06,649.473753452301,647523,71947,60858
Diginetica,28,4.51553347002118,5.507918166549585,53.6311451485121,19.093777188393567,1.953125e-06,640.8313064575195,647523,71947,60858
