dataset,epoch,train_loss,validation_loss,validation_precision@20,validation_mrr@20,epoch_seconds,train_examples,validation_examples,test_examples
Yoochoose 1/64,1,7.005332014853886,6.015230088712912,47.87886981208598,23.01554433232919,129.89161682128906,332874,36985,55898
Yoochoose 1/64,2,5.733035597836762,5.459140723631868,54.99526835203461,25.42426994656878,125.29073357582092,332874,36985,55898
Yoochoose 1/64,3,5.22403844610147,5.1081199119973215,59.38083006624307,27.22438839846275,124.8992829322815,332874,36985,55898
Yoochoose 1/64,4,4.838399360976034,4.923089020700572,61.84939840475869,28.823756142792,126.2452974319458,332874,36985,55898
Yoochoose 1/64,5,4.70576660267961,4.828178348389126,63.2526700013519,29.28000653452433,124.33743667602539,332874,36985,55898
Yoochoose 1/64,6,4.608049076310001,4.751566468662099,64.09084764093551,29.780166835354294,125.2151529788971,332874,36985,55898
Yoochoose 1/64,7,4.464925496417506,4.689094049214704,65.01013924564012,30.55201288718089,126.03950643539429,332874,36985,55898
Yoochoose 1/64,8,4.417304936158501,4.661931758476816,65.34811410031094,30.637047857759256,125.34485673904419,332874,36985,55898
Yoochoose 1/64,9,4.381497531079097,4.640758770131349,65.60497498986075,30.768476746381094,126.25465941429138,332874,36985,55898
Yoochoose 1/64,10,4.309856101733824,4.613852442769371,66.11869676896039,31.168225427503536,125.12353086471558,332874,36985,55898
Yoochoose 1/64,11,4.290022014639763,4.602268092903363,66.31337028525078,31.218841746640848,124.38805675506592,332874,36985,55898
Yoochoose 1/64,12,4.272921135815533,4.597096189060807,66.39448425037178,31.392493733396655,125.02367758750916,332874,36985,55898
Yoochoose 1/64,13,4.235835851524814,4.586928238880962,66.54319318642693,31.481638448502995,135.46056699752808,332874,36985,55898
Yoochoose 1/64,14,4.226219774400569,4.581158898497846,66.56752737596322,31.55314292459048,136.0868592262268,332874,36985,55898
Yoochoose 1/64,15,4.216633798929437,4.57742976207612,66.63512234689739,31.44289513093258,125.87990665435791,332874,36985,55898
Yoochoose 1/64,16,4.198834775612756,4.574575104712795,66.73245910504258,31.689889342362324,125.81211376190186,332874,36985,55898
Yoochoose 1/64,17,4.19363394520268,4.572856442225984,66.72434770853049,31.659835283218307,126.96043467521667,332874,36985,55898
Yoochoose 1/64,18,4.189079992544974,4.573207841107084,66.80005407597675,31.648484957577555,125.44768166542053,332874,36985,55898
Yoochoose 1/64,19,4.17815330487402,4.570638578937587,66.89468703528458,31.70922659306296,125.83653736114502,332874,36985,55898
Yoochoose 1/64,20,4.175874453421726,4.569732137865451,66.84331485737461,31.71258411456463,125.91138100624084,332874,36985,55898
Yoochoose 1/64,21,4.173246152429463,4.568554547343267,66.87305664458565,31.7134355290026,125.58179688453674,332874,36985,55898
Yoochoose 1/64,22,4.1679076163403215,4.567845163980948,66.9082060294714,31.737342402308766,125.32709980010986,332874,36985,55898
Yoochoose 1/64,23,4.168699262188551,4.567046491716526,66.87846424226038,31.72895402381013,125.4582052230835,332874,36985,55898
Yoochoose 1/64,24,4.165648166857592,4.566944439604232,66.89739083412194,31.713170676484726,124.75048518180847,332874,36985,55898
Yoochoose 1/64,25,4.1630223569832925,4.566724264865084,66.90279843179667,31.759023538743932,124.38590359687805,332874,36985,55898
Yoochoose 1/64,26,4.16246862093831,4.566667727591203,66.90279843179667,31.75811098703939,125.21184062957764,332874,36985,55898
Yoochoose 1/64,27,4.16415340343743,4.566598083193888,66.88657563877247,31.744666497288677,125.26186203956604,332874,36985,55898
Yoochoose 1/64,28,4.1609945028363695,4.566442052560899,66.91902122482087,31.723304512340572,124.45807790756226,332874,36985,55898
Yoochoose 1/64,29,4.1591607712318135,4.56640737856403,66.91361362714613,31.735081499261405,124.61828517913818,332874,36985,55898
Yoochoose 1/64,30,4.1598919435469,4.5663741918065925,66.92172502365824,31.74970803976994,126.10378766059875,332874,36985,55898
Diginetica,1,9.619984275998236,8.397529992231847,20.98906139241386,8.871955244244948,246.22097945213318,647523,71947,60858
Diginetica,2,7.240203629633625,6.5072763768594735,39.00788080114529,13.238757833744641,247.7423870563507,647523,71947,60858
Diginetica,3,6.05427753174212,5.9456381614934575,44.82466259885749,14.553962787819739,245.16695141792297,647523,71947,60858
